,OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,x,y,Distance_Category,ACCIDENTNUM2
4079,47560,18-047046,2/28/2018 7:30:00 PM,2018,2,28,19,30,0,Wednesday,540088.06539,4806055.73448,-80.504902,43.406321,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,COTTON GRASS ST; COTTON GRASS ST,1/30/2020 11:53:05 AM,540088.0654,4806055.7345,Low,18-047046
4080,47561,18-047174,3/1/2018 1:50:00 PM,2018,3,1,13,50,0,Thursday,541637.81728,4805541.69109,-80.485801,43.401608,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,TRILLIUM DR; WASHBURN DR,1/30/2020 11:53:03 AM,541637.8173,4805541.6911,Low,18-047174
4081,47562,18-047224,2/28/2018 9:00:00 PM,2018,2,28,21,0,0,Wednesday,541068.0,4811108.0,0.0,0.0,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,LOOKOUT LANE ; JOSEPH SCHOERG; Near; 5 M,1/30/2020 11:53:02 AM,541068.0,4811108.0,Low,18-047224
4082,47563,18-047309,3/1/2018 4:44:00 PM,2018,3,1,16,44,0,Thursday,539832.17886,4811140.61094,-80.507691,43.452119,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,PARK ST; DOMINION ST; At; 5 M,1/30/2020 11:53:02 AM,539832.1789,4811140.6109,Low,18-047309
4083,47564,18-047452,2/27/2018 1:25:00 PM,2018,2,27,13,25,0,Tuesday,540767.51645,4811090.99166,-80.496134,43.451622,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HALLS LANE W; FRANCIS ST S; Near,1/30/2020 11:53:01 AM,540767.5165,4811090.9917,Low,18-047452
4084,47565,18-047477,3/1/2018 9:10:00 PM,2018,3,1,21,10,0,Thursday,543487.91621,4808401.67355,-80.462727,43.427254,At/near private drive,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,VANIER DR; VANIER DR ; Near; 1 M,1/30/2020 11:53:00 AM,543487.9162,4808401.6736,Low,18-047477
4085,47566,18-047553,3/1/2018 11:47:00 PM,2018,3,1,23,47,0,Thursday,545320.93824,4808206.64831,-80.440098,43.42539,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,KINGSWAY DR ; CEDARWOODS CRES ; Near; 75 M,1/30/2020 11:52:59 AM,545320.9382,4808206.6483,Low,18-047553
4086,47567,18-047689,3/2/2018 8:30:00 AM,2018,3,2,8,30,0,Friday,538354.94569,4809789.37439,-80.526043,43.44003,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HAZELGLEN DR ; MOORGATE CR,1/30/2020 11:52:58 AM,538354.9457,4809789.3744,Low,18-047689
4087,47568,18-047691,2/28/2018 8:40:00 AM,2018,2,28,8,40,0,Wednesday,548130.64367,4804530.92361,-80.405712,43.392118,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,DOON VALLEY DR; DOON VALLEY DR; At,1/30/2020 11:52:57 AM,548130.6437,4804530.9236,Low,18-047691
4088,47569,18-047703,3/2/2018 8:43:00 AM,2018,3,2,8,43,0,Friday,541068.0,4811108.0,0.0,0.0,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,SEABROOK DR; APPLE HILL CRES ; At; 2 M,1/30/2020 11:52:56 AM,541068.0,4811108.0,Low,18-047703
4089,47570,18-047732,3/2/2018 9:25:00 AM,2018,3,2,9,25,0,Friday,542843.14716,4809870.93204,-80.470577,43.440521,At intersection,2,P.D. only,Within intersection,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CHARLES ST E; SYDNEY ST S; 2 M,1/30/2020 11:52:55 AM,542843.1472,4809870.932,Low,18-047732
4090,47571,18-047764,3/2/2018 9:05:00 AM,2018,3,2,9,5,0,Friday,541245.96171,4809259.92137,-80.49036,43.435109,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HIGHLAND RD E; HIGHLAND RD E,1/30/2020 11:52:54 AM,541245.9617,4809259.9214,Low,18-047764
4091,47572,18-047907,3/1/2018 8:00:00 AM,2018,3,1,8,0,0,Thursday,539771.6548,4805457.25759,-80.508853,43.400949,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DONNENWERTH DR; DONNENWERTH DR,1/30/2020 11:52:53 AM,539771.6548,4805457.2576,Low,18-047907
4092,47573,18-048598,3/2/2018 9:30:00 PM,2018,3,2,21,30,0,Friday,545685.81053,4803968.49147,-80.435945,43.387207,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DOON MILLS DR; DOON MILLS DR ; At; 1 M,1/30/2020 11:52:52 AM,545685.8105,4803968.4915,Low,18-048598
4093,47574,18-048672,3/3/2018 10:30:00 AM,2018,3,3,10,30,0,Saturday,540595.59399,4809602.44686,-80.49837,43.438229,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,REX DR; REX DR,1/30/2020 11:52:51 AM,540595.594,4809602.4469,Low,18-048672
4094,47575,18-048903,3/3/2018 5:59:00 PM,2018,3,3,17,59,0,Saturday,540114.37566,4805794.70837,-80.504596,43.403969,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MAX BECKER DR; MAX BECKER DR ; Near; 2 M,1/30/2020 11:52:50 AM,540114.3757,4805794.7084,Low,18-048903
4095,47576,18-049336,3/4/2018 9:00:00 AM,2018,3,4,9,0,0,Sunday,543408.16168,4804784.38892,-80.464,43.394689,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,HURON RD ; STRASBURG RD ; Near; 300 M,1/30/2020 11:52:49 AM,543408.1617,4804784.3889,Low,18-049336
4096,47577,18-049340,3/3/2018 4:10:00 PM,2018,3,3,16,10,0,Saturday,544794.86525,4809839.71023,-80.446463,43.440125,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FRANKLIN ST N; FRANKLIN ST N; At,1/30/2020 11:52:48 AM,544794.8653,4809839.7102,Low,18-049340
4097,47578,18-049491,3/4/2018 1:10:00 PM,2018,3,4,13,10,0,Sunday,538776.82113,4808892.34393,-80.520894,43.431931,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,OVERLEA DR; EAGEN DR,1/30/2020 11:52:48 AM,538776.8211,4808892.3439,Low,18-049491
4098,47579,18-049943,3/5/2018 7:41:00 AM,2018,3,5,7,41,0,Monday,541184.29059,4810690.34028,-80.491014,43.447992,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,1,False,False,False,Clear,,False,QUEEN ST S; JOSEPH ST,1/30/2020 11:52:47 AM,541184.2906,4810690.3403,Low,18-049943
4099,47580,18-049948,3/5/2018 7:45:00 AM,2018,3,5,7,45,0,Monday,541227.10553,4809296.07496,-80.49059,43.435435,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HIGHLAND RD E; MAUSSER AVE,1/30/2020 11:52:46 AM,541227.1055,4809296.075,Low,18-049948
4100,47581,18-050111,3/2/2018 2:30:00 PM,2018,3,2,14,30,0,Friday,547365.9494,4810171.00956,-80.414664,43.44295,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,FAIRWAY CRES; LACKNER BLVD,1/30/2020 11:52:45 AM,547365.9494,4810171.0096,Low,18-050111
4101,47582,18-050215,3/5/2018 1:54:00 PM,2018,3,5,13,54,0,Monday,541817.76698,4811417.5883,-80.483129,43.454505,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ELLEN ST E; ELLEN ST E; At; 2 M,1/30/2020 11:52:44 AM,541817.767,4811417.5883,Low,18-050215
4102,47583,18-050256,3/5/2018 2:55:00 PM,2018,3,5,14,55,0,Monday,541451.18811,4812105.45129,-80.487608,43.460719,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,ST LEGER ST; LOUISA ST,1/30/2020 11:52:43 AM,541451.1881,4812105.4513,Low,18-050256
4103,47584,18-050358,3/5/2018 3:10:00 PM,2018,3,5,15,10,0,Monday,545822.74718,4802615.82082,-80.434367,43.375019,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,THOMAS SLEE DR; THOMAS SLEE DR ; Near,1/30/2020 11:52:42 AM,545822.7472,4802615.8208,Low,18-050358
4104,47585,18-050389,3/5/2018 1:00:00 AM,2018,3,5,1,0,0,Monday,542720.3534,4810985.77458,-80.472007,43.450566,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CAMERON ST N; CAMERON ST N; At,1/30/2020 11:52:41 AM,542720.3534,4810985.7746,Low,18-050389
4105,47586,18-050834,2/26/2018 11:30:00 AM,2018,2,26,11,30,0,Monday,543856.70584,4811215.71358,-80.457945,43.45257,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,LYNDHURST DR; LYNDHURST DR,1/30/2020 11:52:40 AM,543856.7058,4811215.7136,Low,18-050834
4106,47587,18-050936,3/1/2018 6:00:00 AM,2018,3,1,6,0,0,Thursday,545139.9351,4804742.82746,-80.44262,43.394212,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PIONEER DR; PIONEER DR ; At,1/30/2020 11:52:39 AM,545139.9351,4804742.8275,Low,18-050936
4107,47588,18-051128,3/3/2018 11:30:00 AM,2018,3,3,11,30,0,Saturday,542011.00517,4810481.14615,-80.480813,43.446062,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,1,False,False,False,Clear,,False,CAMERON ST N; KING ST E,1/30/2020 11:52:38 AM,542011.0052,4810481.1462,Low,18-051128
4108,47589,18-051219,3/6/2018 6:30:00 PM,2018,3,6,18,30,0,Tuesday,545434.48249,4808344.9659,-80.438684,43.426628,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KINGSWAY DR; CEDARWOODS CRES,1/30/2020 11:52:37 AM,545434.4825,4808344.9659,Low,18-051219
4109,47590,18-051640,3/7/2018 8:50:00 AM,2018,3,7,8,50,0,Wednesday,537512.50435,4808316.2527,-80.536554,43.426808,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,MONTANA CRES; MONTANA CRES; Near,1/30/2020 11:52:36 AM,537512.5044,4808316.2527,Low,18-051640
4110,47591,18-051963,3/7/2018 5:47:00 PM,2018,3,7,17,47,0,Wednesday,542524.28113,4812530.90469,-80.47431,43.464489,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,85 S OFF TO WELLINGTON ST N; WELLINGTON ST N,1/30/2020 11:52:35 AM,542524.2811,4812530.9047,Low,18-051963
4111,47592,18-052301,3/8/2018 7:01:00 AM,2018,3,8,7,1,0,Thursday,541913.98581,4811637.01484,-80.481923,43.456475,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,LANCASTER ST E; MANSION ST,1/30/2020 11:52:34 AM,541913.9858,4811637.0148,Low,18-052301
4112,47593,18-052387,3/8/2018 9:07:00 AM,2018,3,8,9,7,0,Thursday,545485.43173,4804676.0926,-80.43836,43.393591,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,PIONEER DR; UPPER CANADA DR ; Near; 50 M,1/30/2020 11:52:33 AM,545485.4317,4804676.0926,Low,18-052387
4113,47594,18-052502,3/8/2018 11:00:00 AM,2018,3,8,11,0,0,Thursday,540096.31892,4807975.82408,-80.504659,43.423609,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SWEETBRIAR DR; SWEETBRIAR DR ; Near; 20 M,1/30/2020 11:52:33 AM,540096.3189,4807975.8241,Low,18-052502
4114,47595,18-052736,3/8/2018 8:15:00 AM,2018,3,8,8,15,0,Thursday,541877.34075,4811809.23918,-80.482363,43.458028,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,LANCASTER ST E; QUEEN ST N; Near,1/30/2020 11:52:31 AM,541877.3407,4811809.2392,Low,18-052736
4115,47596,18-052979,3/8/2018 10:29:00 PM,2018,3,8,22,29,0,Thursday,539111.84848,4811655.63446,-80.516557,43.456795,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,UNION BLVD; PARK ST,1/30/2020 11:52:31 AM,539111.8485,4811655.6345,Low,18-052979
4116,47597,18-053226,3/9/2018 9:40:00 AM,2018,3,9,9,40,0,Friday,541183.32901,4810690.3344,-80.491026,43.447992,Intersection related,2,P.D. only,Right turn lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,JOSEPH ST; QUEEN ST S; 5 M,1/30/2020 11:52:30 AM,541183.329,4810690.3344,Low,18-053226
4117,47598,18-053232,3/9/2018 10:00:00 AM,2018,3,9,10,0,0,Friday,545718.50275,4803495.33166,-80.435581,43.382945,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,PINE VALLEY DR; PINE VALLEY DR ; At; 1 M,1/30/2020 11:52:29 AM,545718.5028,4803495.3317,Low,18-053232
4118,47599,18-053558,3/9/2018 3:45:00 PM,2018,3,9,15,45,0,Friday,547355.01278,4804273.83078,-80.415311,43.389853,Other,2,P.D. only,Off highway,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,PINNACLE DR; PINNACLE DR ; At,1/30/2020 11:52:28 AM,547355.0128,4804273.8308,Low,18-053558
4119,47600,18-053675,3/5/2018 8:21:00 PM,2018,3,5,20,21,0,Monday,544210.31419,4808751.12052,-80.453774,43.430359,Other,2,P.D. only,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,DRIVEWAY; FIFTH AVE,1/30/2020 11:52:27 AM,544210.3142,4808751.1205,Low,18-053675
4120,47601,18-054268,3/10/2018 3:30:00 PM,2018,3,10,15,30,0,Saturday,541122.82518,4806835.79514,-80.492064,43.413289,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,LAURENTIAN DR; RADCLIFFE DR,1/30/2020 11:52:26 AM,541122.8252,4806835.7951,Low,18-054268
4121,47602,18-055025,3/11/2018 7:28:00 PM,2018,3,11,19,28,0,Sunday,542582.10024,4810126.09167,-80.473783,43.442833,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,BORDEN AVE N; KING ST E; Near; 15 M,1/30/2020 11:52:25 AM,542582.1002,4810126.0917,Low,18-055025
4122,47603,18-056233,3/13/2018 11:34:00 AM,2018,3,13,11,34,0,Tuesday,539191.86596,4811620.69056,-80.51557,43.456476,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PARK ST; PARK ST ; At; 1 M,1/30/2020 11:52:24 AM,539191.866,4811620.6906,Low,18-056233
4123,47604,18-056239,3/13/2018 11:45:00 AM,2018,3,13,11,45,0,Tuesday,538985.73771,4811064.61326,-80.518158,43.45148,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BELMONT AVE W; GLASGOW ST ; Near; 100 M,1/30/2020 11:52:23 AM,538985.7377,4811064.6133,Low,18-056239
4124,47605,18-056410,2/3/2018 6:45:00 PM,2018,2,3,18,45,0,Saturday,539699.5282,4810681.4439,-80.509364,43.447992,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,GAGE AVE; WAVERLY RD,1/30/2020 11:52:22 AM,539699.5282,4810681.4439,Low,18-056410
4125,47606,18-057300,3/14/2018 6:00:00 PM,2018,3,14,18,0,0,Wednesday,539338.01629,4806749.04544,-80.514115,43.412603,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,GREY FOX DR ; GREY FOX DR ; At,1/30/2020 11:52:21 AM,539338.0163,4806749.0454,Low,18-057300
4126,47607,18-057812,3/14/2018 9:15:00 PM,2018,3,14,21,15,0,Wednesday,539368.50282,4810477.06905,-80.513469,43.446169,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BELMONT AVE W; BELMONT AVE W; At; 0 M,1/30/2020 11:52:20 AM,539368.5028,4810477.0691,Low,18-057812
4127,47608,18-057937,3/15/2018 4:34:00 PM,2018,3,15,16,34,0,Thursday,542313.95723,4810287.89078,-80.477084,43.444305,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,KING ST E; STIRLING AVE N; At; 15 M,1/30/2020 11:52:19 AM,542313.9572,4810287.8908,Low,18-057937
4128,47609,18-058075,3/15/2018 8:35:00 PM,2018,3,15,20,35,0,Thursday,544609.42893,4809094.1229,-80.448815,43.433423,At intersection,2,P.D. only,Within intersection,unknown,unknown,Approaching,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,Traffic signal,Functioning,0,0,1,False,False,False,Clear,,False,KINGSWAY DR ; FRANKLIN ST S; 2 M,1/30/2020 11:52:18 AM,544609.4289,4809094.1229,Low,18-058075
4129,47610,18-058148,3/15/2018 10:50:00 PM,2018,3,15,22,50,0,Thursday,543248.17558,4804517.70047,-80.465996,43.392297,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD; STRASBURG RD; At,1/30/2020 11:52:17 AM,543248.1756,4804517.7005,Medium,18-058148
4130,47611,18-058278,3/16/2018 4:30:00 AM,2018,3,16,4,30,0,Friday,541348.68515,4808393.49859,-80.489156,43.427302,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,AVALON PL; AVALON PL ; Near; 30 M,1/30/2020 11:52:16 AM,541348.6852,4808393.4986,Low,18-058278
4131,47612,18-059452,3/17/2018 9:45:00 AM,2018,3,17,9,45,0,Saturday,540552.49797,4807057.19681,-80.499092,43.415313,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DUNSMERE CRT; DUNSMERE CRT,1/30/2020 11:52:15 AM,540552.498,4807057.1968,Low,18-059452
4132,47613,18-059590,3/17/2018 2:01:00 PM,2018,3,17,14,1,0,Saturday,543066.28632,4809704.0003,-80.467833,43.439005,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FLORAL CRES; PRESTON ST ; Near; 50 M,1/30/2020 11:52:14 AM,543066.2863,4809704.0003,Low,18-059590
